0.750041,0.787077,84
0.802881,0.0705886,255
0.808715,0.245265,255
0.801069,0.320227,255
0.802139,0.442994,251
0.770006,0.576112,210
0.794388,0.701177,136
0.760804,0.816746,59
0.789161,0.149942,255
0.81085,0.307415,255
0.808364,0.401496,255
0.76397,0.543751,226
0.744608,0.891409,31
0.626809,0.876506,39
0.622911,0.926204,17
0.540675,0.102772,255
0.54876,0.89465,34
0.462174,0.0771858,255
0.443631,0.88278,34
0.435924,0.0724737,255
0.436964,0.876777,31
0.362998,0.0669674,255
0.364555,0.875656,34
0.280715,0.0712888,255
0.232046,0.106022,255
0.227952,0.88415,33
0.160086,0.0852063,255
0.164201,0.878482,26
0.11865,0.0980344,255
0.092114,0.886062,30
0.0312464,0.0752451,255
0.981047,0.87852,34
0.925141,0.875156,34
0.871467,0.884435,31
0.760732,0.892713,26
0.700693,0.331063,255
0.72315,0.489192,255
0.715641,0.609115,195
0.740595,0.716013,126
0.740754,0.829811,58
0.736466,0.178693,255
0.705356,0.295808,255
0.722178,0.431299,255
0.749137,0.561873,212
0.691497,0.680083,153
0.736466,0.811594,73
0.71829,0.11036,255
0.74593,0.249802,255
0.629724,0.656938,161
0.686998,0.812308,63
0.687195,0.0650975,255
0.664948,0.238218,255
0.627714,0.31879,255
0.673004,0.455219,255
0.672788,0.613228,183
0.63495,0.748261,104
0.667596,0.870052,36
0.630021,0.176418,255
0.669458,0.274898,255
0.683404,0.391642,255
0.626671,0.542926,233
0.611111,0.675053,146
0.565626,0.774542,96
0.595974,0.0981201,255
0.580117,0.248632,255
0.601538,0.363335,255
0.607428,0.495048,255
0.603731,0.590415,191
0.608588,0.740556,108
0.612946,0.865088,36
0.619482,0.143279,255
0.566632,0.264313,255
0.573982,0.390837,251
0.62069,0.532745,237
0.551658,0.678518,140
0.542382,0.795273,87
0.555651,0.204434,255
0.555513,0.373743,255
0.527556,0.477321,255
0.510138,0.60545,192
0.514518,0.741435,117
0.509165,0.848193,43
0.519229,0.177046,255
0.519794,0.296687,255
0.539277,0.402988,255
0.516701,0.554193,226
0.444361,0.678621,145
0.45093,0.776487,90
0.452565,0.223605,255
0.477735,0.368223,255
0.463674,0.493206,255
0.440911,0.574181,212
0.498992,0.749241,112
0.473881,0.851051,49
0.499346,0.137401,255
0.499248,0.250926,255
0.481886,0.409914,252
0.458839,0.557315,221
0.392838,0.672405,153
0.396017,0.807938,72
0.43598,0.189821,255
0.435429,0.315696,255
0.429716,0.49226,253
0.424457,0.615088,191
0.408586,0.747254,109
0.382887,0.831974,54
0.422086,0.141715,255
0.41339,0.288624,255
0.435963,0.383595,255
0.433219,0.561271,226
0.337472,0.673541,168
0.361375,0.806998,71
0.359835,0.216461,255
0.346852,0.371702,255
0.371304,0.497712,255
0.349546,0.601456,200
0.32189,0.71337,132
0.323034,0.871145,35
0.353817,0.155892,255
0.366969,0.310438,255
0.356486,0.425411,251
0.327906,0.547751,235
0.308435,0.684172,146
0.259593,0.772241,96
0.290055,0.934875,19
0.281753,0.23819,255
0.252909,0.364907,255
0.25245,0.499086,255
0.261801,0.574642,206
0.299378,0.707306,136
0.296333,0.865009,38
0.298032,0.166501,255
0.260411,0.266317,255
0.296353,0.395031,255
0.312406,0.500141,255
0.210812,0.678172,156
0.231276,0.808026,72
0.234096,0.230399,255
0.221681,0.374938,255
0.242341,0.498699,255
0.242004,0.620459,191
0.222013,0.716465,122
0.192381,0.850165,47
0.249938,0.125066,255
0.189695,0.311453,255
0.248223,0.436509,255
0.213737,0.562121,232
0.13169,0.636708,169
0.144367,0.795478,84
0.18393,0.194948,255
0.158359,0.371737,255
0.156555,0.471217,255
0.136944,0.598171,191
0.182931,0.746356,107
0.160282,0.843207,50
0.185064,0.143025,255
0.128274,0.281066,255
0.183842,0.429522,255
0.146849,0.544376,229
0.116931,0.681932,149
0.0827253,0.799542,81
0.115459,0.220959,255
0.119048,0.322724,255
0.11411,0.495041,249
0.101156,0.6137,179
0.122821,0.692131,138
0.12252,0.824817,58
0.0812572,0.169083,255
0.101214,0.289387,255
0.110751,0.393793,252
0.116142,0.561797,223
0.0324592,0.669895,155
0.0494065,0.804473,79
0.00212929,0.90901,25
0.0613306,0.192164,255
0.056178,0.365522,255
0.0320793,0.498954,255
0.0208453,0.607957,184
0.0396835,0.7187,119
0.0155614,0.856158,40
0.0503993,0.178358,255
0.0556665,0.307172,255
0.0382784,0.420095,255
0.0479424,0.530534,242
0.99667,0.687376,135
0.945785,0.767522,98
0.994434,0.119439,255
0.979903,0.212436,255
0.97781,0.366754,255
0.957598,0.487015,255
0.966394,0.61834,179
0.998997,0.691149,141
0.998872,0.815991,73
0.983655,0.157279,255
0.997282,0.31128,255
0.987119,0.393348,255
0.989703,0.560772,226
0.876319,0.672992,147
0.88599,0.773979,90
0.889935,0.119363,255
0.909905,0.221726,255
0.936385,0.363246,255
0.917319,0.482202,251
0.892543,0.602026,186
0.92014,0.709107,131
0.931609,0.836525,56
0.937242,0.126431,255
0.917645,0.296828,255
0.934191,0.381779,255
0.933784,0.514352,248
0.814454,0.646939,178
0.838973,0.792209,77
0.849165,0.116114,255
0.873954,0.198622,255
0.840583,0.37018,255
0.852851,0.488428,255
0.816745,0.614607,187
0.827758,0.736492,117
0.840496,0.848559,40
0.827399,0.149366,255
0.817486,0.300885,255
0.867925,0.382111,255
0.874951,0.500165,255
0.800259,0.647359,169
0.812492,0.758209,107
0.790059,0.10489,255
0.775223,0.235346,255
0.758427,0.333645,255
0.781057,0.47974,255
0.775797,0.609154,191
0.807944,0.697576,127
0.795179,0.84664,48
0.770761,0.15003,255
0.80916,0.309522,255
0.77183,0.410946,255
0.81,0.514166,247
0.735627,0.935868,8
0.639685,0.923509,17
0.589456,0.90838,25
0.54342,0.122115,255
0.536896,0.918011,19
0.492444,0.124159,255
0.48589,0.935871,15
0.407118,0.12349,255
0.394026,0.916354,24
0.323224,0.095221,255
0.312919,0.891806,30
0.300862,0.117372,255
0.219001,0.108036,255
0.224228,0.916056,24
0.178362,0.116764,255
0.158456,0.920054,22
0.0694481,0.0861833,255
0.110707,0.936183,16
0.0493141,0.112239,255
0.997896,0.935752,12
0.936839,0.937052,12
0.819445,0.88669,31
0.779146,0.915156,22
0.145804,0.939137,16
0.426901,0.0442434,255
0.119836,0.0501969,255
0.395941,0.954236,7
0.23899,0.0534325,255
0.0690022,0.970384,6
0.27415,0.949188,7
0.371892,0.0206616,255
0.193335,0.94319,12
0.00301027,0.0603792,255
0.342698,0.944279,11
0.639929,0.956683,10
0.816275,0.949539,7
0.0338932,0.965366,255
0.616099,0.0567955,255
0.760237,0.940973,10
0.787108,0.0431944,255
0.997587,0.0573175,255
0.57205,0.986152,2
0.975177,0.958913,10
0.745606,0.0468123,255
0.560583,0.0552466,255
0.931055,0.0448553,255
0.721056,0.948085,11
0.509616,0.963815,7
0.894573,0.949875,7
0.661276,0.0318384,255
0.477243,0.059266,255
0.863741,0.0620956,255
0.148395,0.0464875,255
0.311505,0.0317169,255
0.457435,0.94408,12
0.744991,0.357775,255
0.739615,0.438044,255
0.749037,0.571776,216
0.720861,0.708064,138
0.733115,0.827145,53
0.747628,0.133454,255
0.749723,0.250287,255
0.743154,0.409359,255
0.740573,0.528026,246
0.744481,0.643582,160
0.722287,0.754708,101
0.749484,0.0664334,255
0.744258,0.212142,255
0.686952,0.655006,172
0.67986,0.751641,101
0.634924,0.073698,255
0.675766,0.228175,255
0.683612,0.35902,255
0.640648,0.44704,255
0.686276,0.563358,215
0.667036,0.709754,118
0.685525,0.814932,61
0.68048,0.151226,255
0.631463,0.290186,255
0.649595,0.405497,255
0.687434,0.500007,253
0.624761,0.63213,170
0.566501,0.753575,101
0.608102,0.0660733,255
0.605224,0.190483,255
0.615085,0.330256,255
0.57836,0.464027,252
0.56404,0.583513,200
0.621941,0.688565,145
0.58233,0.823112,58
0.603789,0.135939,255
0.567916,0.25396,255
0.601819,0.403795,255
0.594935,0.502954,255
0.561681,0.635412,168
0.558216,0.751014,101
0.541625,0.195812,255
0.520676,0.328277,253
0.554145,0.442059,255
0.554017,0.567741,215
0.560889,0.688165,141
0.555967,0.861693,43
0.550205,0.130432,255
0.519982,0.266799,253
0.528279,0.376301,255
0.52101,0.524871,244
0.491714,0.646449,155
0.498224,0.752051,112
0.486525,0.194477,255
0.499644,0.327748,255
0.467152,0.45356,255
0.444969,0.56491,219
0.483369,0.693686,137
0.473696,0.812605,70
0.448212,0.1665,255
0.443995,0.26279,255
0.437597,0.383813,255
0.461102,0.504175,255
0.399494,0.646247,161
0.436849,0.752644,103
0.388239,0.233507,255
0.411877,0.315697,255
0.420179,0.445701,252
0.434557,0.581743,205
0.421789,0.687648,132
0.42568,0.820471,66
0.414446,0.14773,255
0.402054,0.252941,255
0.384882,0.395785,255
0.429353,0.500553,253
0.36893,0.628535,189
0.364735,0.75445,109
0.354856,0.187952,255
0.352307,0.329017,255
0.364286,0.439435,252
0.362305,0.579832,202
0.36921,0.705637,136
0.374191,0.822208,66
0.317484,0.130773,255
0.366703,0.250559,255
0.324663,0.396359,255
0.324381,0.505814,255
0.282467,0.632711,179
0.296206,0.765098,98
0.29812,0.881932,31
0.282675,0.189065,255
0.263527,0.314914,255
0.309932,0.477762,255
0.303757,0.590551,197
0.28327,0.710354,126
0.312352,0.826348,63
0.285215,0.136987,255
0.2878,0.265625,255
0.251238,0.381937,255
0.265605,0.509417,252
0.245927,0.680243,135
0.232559,0.791139,81
0.205271,0.200333,255
0.248873,0.369169,255
0.214793,0.440428,255
0.212968,0.563186,215
0.244292,0.688767,155
0.249549,0.815126,66
0.210894,0.128381,255
0.216673,0.253683,255
0.233526,0.411181,252
0.232671,0.514449,251
0.168537,0.635121,174
0.187228,0.800946,67
0.137666,0.214696,255
0.13086,0.314624,255
0.136143,0.448344,249
0.181159,0.604708,181
0.157583,0.70889,142
0.154237,0.817116,67
0.145971,0.14976,255
0.175932,0.250447,255
0.139157,0.409734,253
0.16053,0.511639,248
0.115035,0.630736,178
0.0995049,0.784949,93
0.0844263,0.192914,255
0.0788882,0.312602,255
0.101441,0.451174,255
0.0861775,0.569846,211
0.074845,0.688359,138
0.0636631,0.815681,66
0.0758192,0.163601,255
0.0867936,0.269035,255
0.103943,0.394885,253
0.103125,0.501354,255
0.058369,0.631463,181
0.057829,0.802285,79
0.0606585,0.920604,24
0.0294739,0.191863,255
0.00642373,0.342275,255
0.0620509,0.439331,255
0.0622478,0.565594,218
0.0153305,0.687836,142
0.0558654,0.817324,71
0.00704515,0.138289,255
0.0456133,0.261512,255
1.74134e-05,0.375131,255
0.0026492,0.500162,255
0.991127,0.672891,149
0.996282,0.761821,100
0.999257,0.0637166,255
0.958623,0.207551,255
0.941033,0.314744,255
0.985994,0.448457,255
0.957299,0.577307,211
0.967406,0.689942,145
0.955182,0.816522,66
0.949053,0.156925,255
0.990321,0.256073,255
0.956292,0.406104,255
0.977082,0.501108,255
0.936539,0.631914,181
0.926045,0.755419,101
0.913679,0.0666381,255
0.891171,0.206329,255
0.902655,0.33155,255
0.928107,0.489989,253
0.906617,0.584956,202
0.903832,0.692655,132
0.895568,0.820031,65
0.901399,0.146686,255
0.933464,0.251658,255
0.879716,0.400994,255
0.882935,0.546533,224
0.843778,0.635669,164
0.871101,0.768578,98
0.823529,0.0636921,255
0.814869,0.204493,255
0.814737,0.321794,255
0.869309,0.439911,255
0.841273,0.562698,212
0.846865,0.70801,132
0.823458,0.836882,52
0.874848,0.125058,255
0.835175,0.271887,255
0.818485,0.378662,253
0.818053,0.513279,249
0.751808,0.649952,181
0.750844,0.750888,112
0.806283,0.0980187,255
0.769528,0.192988,255
0.811472,0.316103,255
0.769134,0.445585,255
0.803796,0.577309,204
0.755486,0.719601,128
0.782717,0.825154,58
0.781797,0.134142,255
0.806818,0.252345,255
0.804778,0.38052,253
0.763022,0.545529,228
0.747958,0.900122,29
0.68479,0.878121,38
0.600815,0.90023,29
0.559223,0.06882,255
0.552834,0.921868,20
0.489787,0.069102,255
0.44694,0.879219,36
0.418194,0.0778774,255
0.421892,0.891947,21
0.370718,0.074556,255
0.339458,0.898231,26
0.298541,0.0744305,255
0.22336,0.0815458,255
0.238024,0.884676,35
0.133556,0.0684951,255
0.163282,0.907673,25
0.10755,0.0739044,255
0.116856,0.903365,21
0.0568227,0.0774488,255
0.988703,0.897256,25
0.935091,0.9292,19
0.874558,0.898773,26
0.757535,0.877118,33
0.694185,0.333772,255
0.692058,0.47807,255
0.706153,0.602983,202
0.74921,0.690491,145
0.721208,0.85449,40
0.73058,0.171108,255
0.746998,0.310541,255
0.703682,0.435392,255
0.734959,0.552255,234
0.705105,0.675353,154
0.731802,0.80746,71
0.734796,0.113451,255
0.700612,0.229311,255
0.639703,0.677867,146
0.682072,0.809826,70
0.681474,0.0913413,255
0.629579,0.211967,255
0.685595,0.374157,255
0.677914,0.494642,255
0.687107,0.624776,172
0.667892,0.748622,108
0.661469,0.853964,39
0.661776,0.181857,255
0.62787,0.311784,255
0.684936,0.378062,255
0.627588,0.537783,240
0.598462,0.660989,154
0.566898,0.797857,71
0.587477,0.103686,255
0.61396,0.244454,255
0.619565,0.372934,255
0.619549,0.484196,255
0.624947,0.568725,212
0.575307,0.712437,123
0.621113,0.871274,36
0.589354,0.17917,255
0.601315,0.290461,255
0.564347,0.410505,255
0.617322,0.510351,252
0.551096,0.676185,154
0.556842,0.81153,75
0.547865,0.224903,255
0.552392,0.366801,255
0.514636,0.495082,255
0.521787,0.623507,175
0.522847,0.732652,110
0.526572,0.853622,48
0.561403,0.126917,255
0.553514,0.266791,255
0.547642,0.399033,253
0.55887,0.547688,234
0.467912,0.672684,140
0.455542,0.790548,80
0.490008,0.245338,255
0.462935,0.352325,255
0.464346,0.476646,255
0.438178,0.592494,197
0.439515,0.698921,131
0.48286,0.874103,35
0.491233,0.179654,255
0.487192,0.285432,253
0.478761,0.412178,255
0.49952,0.518137,249
0.389754,0.639766,175
0.413117,0.794667,79
0.393254,0.237706,255
0.433617,0.343669,255
0.423289,0.490446,255
0.404178,0.601897,183
0.39461,0.732222,112
0.403368,0.874564,35
0.433497,0.129515,255
0.436004,0.31173,255
0.429045,0.387848,255
0.38331,0.553163,225
0.331854,0.648784,165
0.363608,0.806774,71
0.346061,0.241028,255
0.36886,0.323374,255
0.334933,0.461838,255
0.364589,0.617255,172
0.358986,0.740948,96
0.358874,0.859756,38
0.374542,0.125705,255
0.32309,0.304136,255
0.374967,0.401874,255
0.371078,0.506176,253
0.283808,0.680706,154
0.288252,0.79236,82
0.292682,0.928182,19
0.263834,0.236685,255
0.295022,0.362479,255
0.271623,0.493125,253
0.303972,0.62031,187
0.294991,0.740133,113
0.307418,0.870616,42
0.311408,0.127554,255
0.304323,0.31227,255
0.305242,0.420826,255
0.286581,0.557854,226
0.22018,0.681565,149
0.239134,0.810228,67
0.231344,0.248198,255
0.202949,0.366855,255
0.247355,0.49816,255
0.213732,0.62443,187
0.248281,0.693509,145
0.233781,0.86751,42
0.208939,0.180468,255
0.193146,0.310844,255
0.231974,0.436641,255
0.247623,0.557808,230
0.142266,0.678599,141
0.165251,0.79304,77
0.160872,0.229852,255
0.17619,0.331742,255
0.179696,0.49624,255
0.166785,0.622573,181
0.146436,0.738287,110
0.147609,0.864613,40
0.162487,0.164311,255
0.17772,0.310451,255
0.151827,0.427602,255
0.155481,0.548667,232
0.115331,0.687305,149
0.0982955,0.790485,86
0.107961,0.211998,255
0.100973,0.362617,255
0.121326,0.496855,255
0.10167,0.610577,174
0.0848659,0.740517,108
0.114545,0.843401,43
0.121806,0.146298,255
0.0641095,0.2566,255
0.0966966,0.403572,255
0.0860753,0.525141,248
0.00518012,0.675487,150
0.0281359,0.790709,77
0.00196447,0.891172,30
0.0438318,0.24877,255
0.060192,0.343753,255
0.0198059,0.492283,255
0.00655705,0.582952,206
0.062411,0.688885,135
0.0219067,0.846506,49
0.0523568,0.172814,255
0.0481915,0.312468,255
0.052958,0.395901,252
0.0398218,0.525107,238
0.959144,0.65736,151
0.948911,0.769094,96
0.95856,0.107067,255
0.996261,0.215356,255
0.972175,0.36434,255
0.983172,0.496796,255
0.993049,0.621239,174
0.997391,0.6928,132
0.996165,0.816848,73
0.994818,0.135795,255
0.95442,0.294445,255
0.98634,0.414993,251
0.998872,0.505818,255
0.916325,0.677966,136
0.895576,0.804855,67
0.880903,0.077316,255
0.933784,0.205391,255
0.903154,0.361977,255
0.913316,0.493866,255
0.920134,0.607839,182
0.937436,0.687702,131
0.919523,0.870833,34
0.935497,0.157325,255
0.908964,0.295348,255
0.881082,0.431453,255
0.925229,0.527694,244
0.872166,0.686161,153
0.839782,0.79491,82
0.868123,0.120661,255
0.845338,0.24308,255
0.868938,0.327475,255
0.871509,0.498852,255
0.841258,0.616339,188
0.86595,0.748176,105
0.872863,0.838951,47
0.871467,0.186574,255
0.840711,0.297756,255
0.842105,0.435322,255
0.863331,0.527425,238
0.808166,0.630073,170
0.808768,0.783677,85
0.770297,0.089912,255
0.808346,0.248002,255
0.782976,0.366118,255
